id,date,user,pc,activity
{Q7Q4-F2TP31BE-9624GZMI},07/14/2010 08:33:42,THR0873,PC-4804,Connect
{T0M1-I6FZ50RC-2009JYEV},07/14/2010 08:34:48,QRM0739,PC-7343,Disconnect
{U2Q8-R6SH96RR-5952LOSA},07/14/2010 08:36:52,MBJ0312,PC-5250,Disconnect
{B0F0-X3OM49OH-1332KXCE},07/14/2010 08:41:58,EIS0041,PC-9255,Disconnect
{J4C4-P0TS06BU-0652AGZU},07/14/2010 08:45:00,QRM0739,PC-7343,Connect
{X2U6-M3UH21SA-1843TBGF},07/14/2010 08:46:02,QRM0739,PC-7343,Disconnect
{I6A3-Q7LN26PQ-0189IVUW},07/14/2010 08:49:12,KCS0173,PC-5117,Connect
{X5Q0-C5YP65IP-1916ZGZA},07/14/2010 08:55:57,MOS0047,PC-5820,Disconnect
{K7S2-C7MU32GU-3827TWOL},07/14/2010 08:56:01,THR0873,PC-4804,Disconnect
{H7G9-S8YM75EH-7972TPOL},07/14/2010 08:56:11,CWR0502,PC-3737,Connect
{O2T9-H0IG72DP-5764QEWW},07/14/2010 08:56:52,RSC0089,PC-9929,Connect
{V3N2-V4PH35GR-8623PUUV},07/14/2010 08:57:48,MTB0620,PC-9348,Disconnect
{I5J9-N3YM40HF-5023KLFN},07/14/2010 09:02:13,QRM0739,PC-7343,Connect
{K0H8-U2HE77VQ-7188GFFC},07/14/2010 09:06:09,XWD0923,PC-1637,Connect
{S1I1-S0KX20UQ-4132YGOJ},07/14/2010 09:08:02,JNJ0556,PC-0576,Connect
{V5H9-B3WE21IP-4707DIYX},07/14/2010 09:08:48,BJP0134,PC-0898,Connect
{B4R6-X1XQ16RR-9368BTGW},07/14/2010 09:09:25,RSC0089,PC-9929,Disconnect
{G9U8-E0RA78VC-3743IXQM},07/14/2010 09:14:49,HVF0067,PC-9939,Connect
{S1B9-Y6ZQ62CN-5856CYOR},07/14/2010 09:18:52,CWR0502,PC-3737,Disconnect
{D1A7-S0BB37BS-1960LVKR},07/14/2010 09:19:22,BJP0134,PC-0898,Disconnect
{M4T8-L0BP55LP-8742QXHE},07/14/2010 09:20:50,RSC0089,PC-9929,Connect
{O6O3-S0TH24JA-5542ZEYX},07/14/2010 09:21:08,JNJ0556,PC-0576,Disconnect
{P4K5-L9EB39JJ-9997DGWX},07/14/2010 09:21:09,OCS0865,PC-8309,Connect
{U9F6-N3GM50JQ-4278PBIG},07/14/2010 09:21:17,MOS0047,PC-5820,Connect
{M4C1-U8NT92JI-5370AILU},07/14/2010 09:21:55,MBJ0312,PC-5250,Connect
{N6E1-Q1ZQ59NK-5526BJQM},07/14/2010 09:22:03,BVC0790,PC-0008,Connect
{L6Y1-G5IF82IT-5065OQND},07/14/2010 09:26:19,MOS0047,PC-5820,Disconnect
{J7W7-S4FK16RR-0920UAGY},07/14/2010 09:26:48,CAS0507,PC-8739,Connect
{K4G5-Z8DF50CJ-5674MESF},07/14/2010 09:27:10,BVC0790,PC-0008,Disconnect
{X8Z7-T3EB73UW-1146LOWY},07/14/2010 09:28:10,MBJ0312,PC-5250,Disconnect
{P0Q6-X7TB83YW-0935KPWE},07/14/2010 09:28:32,HVF0067,PC-9939,Disconnect
{Y8U7-K6LV86TY-0028GBSX},07/14/2010 09:32:44,CAS0507,PC-8739,Disconnect
{N3Q5-X6QB46ZM-8991POPP},07/14/2010 09:33:46,QRM0739,PC-7343,Disconnect
{G3S8-L7GR51OK-2107HAYY},07/14/2010 09:34:55,RSC0089,PC-9929,Disconnect
{C8T5-F5JX20LU-1232WOUT},07/14/2010 09:36:31,BVC0790,PC-0008,Connect
{E4W9-Y9AZ34BR-8974OSMK},07/14/2010 09:41:16,OCS0865,PC-8309,Disconnect
{G5O6-H2EI75MH-2766TNYI},07/14/2010 09:42:45,KCS0173,PC-5117,Disconnect
{Z8T7-S3AL35RA-7955WWPO},07/14/2010 09:44:33,JNJ0556,PC-0576,Connect
{X4B7-O5UX91TI-6698UFOY},07/14/2010 09:44:44,BVC0790,PC-0008,Disconnect
{U4N9-D6SN63MM-4854YAWS},07/14/2010 09:44:46,XWD0923,PC-1637,Disconnect
{S0E0-F5TJ86NT-6275NROU},07/14/2010 09:51:39,LBH0942,PC-3640,Connect
{A3V2-C7HR32SY-5859JWBD},07/14/2010 09:59:29,LBH0942,PC-3640,Disconnect
{G6X2-N3LV20GR-1346NVGM},07/14/2010 09:59:31,IKR0401,PC-6741,Connect
{Y8S8-S2QT91UN-2174LIMJ},07/14/2010 10:00:07,BVC0790,PC-0008,Connect
{P4V4-E8HS99OK-9207LDCG},07/14/2010 10:02:28,JNJ0556,PC-0576,Disconnect
{T3X6-A3YQ55ZR-7980LGLY},07/14/2010 10:12:59,IKR0401,PC-6741,Disconnect
{Y3K0-U7WB34ZC-1950BUDU},07/14/2010 10:13:01,BVC0790,PC-0008,Disconnect
{E9A3-E6OE55VW-1448EPMF},07/14/2010 10:13:59,ICH0294,PC-8526,Connect
{G8U4-U0QX66FJ-2810MVXE},07/14/2010 10:15:53,PAD0773,PC-3959,Connect
{H1Q5-A6VF18TT-1195BCSP},07/14/2010 10:18:52,PAD0773,PC-3959,Disconnect
{S0O9-U8OA98EX-9773SASK},07/14/2010 10:22:00,IKR0401,PC-6741,Connect
{I8F5-Z3NJ42LQ-6384DQCH},07/14/2010 10:23:48,IKR0401,PC-6741,Disconnect
{V9Q6-E0UG12TF-6727HKPP},07/14/2010 10:26:28,BJP0134,PC-0898,Connect
{S4X3-X2TZ25UH-1145WEBZ},07/14/2010 10:30:45,BJP0134,PC-0898,Disconnect
{W6S9-T0MB07AE-1977GYCN},07/14/2010 10:32:14,THR0873,PC-4804,Connect
{J0N8-D9FC72RQ-7254MRQY},07/14/2010 10:32:44,OCS0865,PC-8309,Connect
{G3E8-B9CQ20ON-6890GYTR},07/14/2010 10:38:14,ICH0294,PC-8526,Disconnect
{E8E9-F8PV39CD-8455HPCQ},07/14/2010 10:38:46,THR0873,PC-4804,Disconnect
{U0C1-M2LX70IW-7490SFGF},07/14/2010 10:39:42,OCS0865,PC-8309,Disconnect
{M8V4-U3NK46SR-6921YCDB},07/14/2010 10:44:45,JMD0520,PC-1243,Connect
{Z1T8-A0IS87HH-6477RRLM},07/14/2010 10:44:48,XWD0923,PC-1637,Connect
{Q1T5-K5OU65HE-3844QOTK},07/14/2010 10:51:44,JMD0520,PC-1243,Disconnect
{X4I8-Q8IP89EX-3385AKTW},07/14/2010 11:00:28,IKR0401,PC-6741,Connect
{I6A5-K2NX27SL-0379YDOQ},07/14/2010 11:01:54,IKR0401,PC-6741,Disconnect
{W0J1-V9YI24WI-0805ECNR},07/14/2010 11:05:25,JMD0520,PC-1243,Connect
{V3W1-J9BF15SK-4138GZTA},07/14/2010 11:06:08,HCL0651,PC-8314,Connect
{S2G7-J7DO78QJ-6621DYRC},07/14/2010 11:08:42,QRM0739,PC-7343,Connect
{M3E3-R3EF46SV-8655GUXM},07/14/2010 11:09:41,LBH0942,PC-3640,Connect
{N8I2-J2GY62LI-9328FTSH},07/14/2010 11:10:22,LBH0942,PC-3640,Disconnect
{X5Q2-Z3QE95CY-6682HCKQ},07/14/2010 11:12:58,JMD0520,PC-1243,Disconnect
{D2Z1-Q5ZD11DL-1394TRBM},07/14/2010 11:18:50,HCL0651,PC-8314,Disconnect
{H8Z0-L2FX74LM-6008CONW},07/14/2010 11:26:27,NWT0098,PC-4667,Connect
{T9N9-O2RC15KH-1257RSBG},07/14/2010 11:27:23,XWD0923,PC-1637,Disconnect
{F5W2-F1KA51KG-8857EPXG},07/14/2010 11:32:55,THR0873,PC-4804,Connect
{Y3T9-Q9GD88WA-9021RXLN},07/14/2010 11:36:26,ICH0294,PC-8526,Connect
{P3C9-D7XZ51RK-5320QOHB},07/14/2010 11:36:36,QRM0739,PC-7343,Disconnect
{W8K2-A9OY22YP-1945NHBF},07/14/2010 11:44:40,JNJ0556,PC-0576,Connect
{C7J9-V4GK65VD-7759TKZH},07/14/2010 11:45:28,NWT0098,PC-4667,Disconnect
{D5Q5-X1PZ25RG-5514OVSK},07/14/2010 11:48:35,THR0873,PC-4804,Disconnect
{L6H5-R5LT21DK-8899RGUH},07/14/2010 11:57:06,JNJ0556,PC-0576,Disconnect
{R9W7-M0JE82HG-3869DAJW},07/14/2010 11:58:17,QRM0739,PC-7343,Connect
{G7W4-S8HQ43RF-3629EZHF},07/14/2010 11:59:53,QRM0739,PC-7343,Disconnect
{J0I7-E5KZ32HY-8887MHCR},07/14/2010 12:01:20,QRM0739,PC-7343,Connect
{B8L5-W1CP47XZ-2478EVBV},07/14/2010 12:04:14,QRM0739,PC-7343,Disconnect
{A4F6-B7SY66WX-5275VDJP},07/14/2010 12:20:04,ICH0294,PC-8526,Disconnect
{B9C9-K2ZC59EI-1608FLAR},07/14/2010 12:21:53,LBH0942,PC-3640,Connect
{G2W8-P4IX94TA-9428WLTJ},07/14/2010 12:22:26,THR0873,PC-4804,Connect
{M7X0-T1WQ50TU-8956KTWP},07/14/2010 12:24:34,JNJ0556,PC-0576,Connect
{D3S1-M4JX65TI-1996GXYL},07/14/2010 12:28:45,THR0873,PC-4804,Disconnect
{M1Z5-D7QI52XT-9832TMWE},07/14/2010 12:28:56,LBH0942,PC-3640,Disconnect
{S1V9-T1KL23QP-3359PWKO},07/14/2010 12:34:29,CQW0652,PC-3449,Connect
{U8O3-C1YW98IJ-6117AEVD},07/14/2010 12:40:28,RSC0089,PC-9929,Connect
{G1X8-W9HT91JV-2446YMSP},07/14/2010 12:41:02,LBH0942,PC-3640,Connect
{U0K6-E9KD52KG-2505OXYT},07/14/2010 12:45:10,RSC0089,PC-9929,Disconnect
{E0L1-N0YJ11LW-1526RVKK},07/14/2010 12:45:33,DRR0162,PC-5168,Connect
{K0Q3-Z4TJ61KP-1372TQAT},07/14/2010 12:49:24,MBJ0312,PC-5250,Connect
{K1T7-I8IW38TN-9548LUGT},07/14/2010 12:51:17,QRM0739,PC-7343,Connect
{M0H9-I9XN22DI-3387BSST},07/14/2010 12:51:47,LBH0942,PC-3640,Disconnect
{K9P4-L8QS24SJ-0648DOCY},07/14/2010 12:52:58,JNJ0556,PC-0576,Disconnect
{T1C9-Q4KP98EM-7741NSCS},07/14/2010 12:56:03,QJR0688,PC-4835,Connect
{O8N3-I5KY76ZA-6128AVWI},07/14/2010 13:00:03,JNJ0556,PC-0576,Connect
{W1Q6-I5FO83HG-7590ONJK},07/14/2010 13:00:11,MBJ0312,PC-5250,Disconnect
{G8M2-N1MG34RW-5711ARLP},07/14/2010 13:02:38,IUB0565,PC-5775,Connect
{B9V6-K3GW63SC-0319WYIN},07/14/2010 13:03:41,MOS0047,PC-7295,Connect
{Z8B6-A3WE07SE-5473XHZK},07/14/2010 13:05:10,QJR0688,PC-4835,Disconnect
{R7X4-N6KU55EM-0321BUJC},07/14/2010 13:07:43,MOS0047,PC-7295,Disconnect
{C6C4-X4NF65UA-4540AOZS},07/14/2010 13:09:41,RSC0089,PC-9929,Connect
{J2R8-D8JZ09CF-6416KJEK},07/14/2010 13:11:35,RSC0089,PC-9929,Disconnect
{U9W5-A0OE02ZP-6617CYTJ},07/14/2010 13:11:56,QRM0739,PC-7343,Disconnect
{Z2C7-Z7FX00LO-7704WSXY},07/14/2010 13:12:10,DRR0162,PC-5168,Disconnect
{Z1H1-J9LK42RW-1995MVXV},07/14/2010 13:14:50,CQW0652,PC-3449,Disconnect
{S0X8-R4NB48RF-1389IZJV},07/14/2010 13:14:54,LBH0942,PC-3640,Connect
{K1Q5-Q3OX60VV-9303CIIV},07/14/2010 13:18:49,IUB0565,PC-5775,Disconnect
{E0M7-U9OD66LG-3593KLCT},07/14/2010 13:19:08,MBJ0312,PC-5250,Connect
{S9T6-V9DU60SJ-3004OHTT},07/14/2010 13:19:42,RSC0089,PC-9929,Connect
{A2W1-X8SZ22GV-3423ATXX},07/14/2010 13:24:44,CWR0502,PC-3737,Connect
{W0O8-J7GX80KU-1878JXGM},07/14/2010 13:25:50,LBH0942,PC-3640,Disconnect
{B9G0-O8PN70AX-9394VQPM},07/14/2010 13:27:45,MBJ0312,PC-5250,Disconnect
{U2V7-T6VV92IE-4788CKYY},07/14/2010 13:37:17,FSC0601,PC-9066,Connect
{Q0O8-H9DF24PK-2819AIRR},07/14/2010 13:41:11,JNJ0556,PC-0576,Disconnect
{S5N9-E3ML20DJ-1184CJFH},07/14/2010 13:45:07,CWR0502,PC-3737,Disconnect
{T4X0-M8QN51JN-8091HPOX},07/14/2010 13:48:06,FSC0601,PC-9066,Disconnect
{Y5R9-W0IX26SS-9736EOLG},07/14/2010 13:53:23,THR0873,PC-4804,Connect
{H3N8-P5PT55ZH-4877OBIH},07/14/2010 13:53:34,THR0873,PC-4804,Disconnect
{W2M6-U3LV83IU-9009WWEY},07/14/2010 13:58:37,JNJ0556,PC-0576,Connect
{N1P8-L4TI42EB-9829EYNF},07/14/2010 13:59:21,DRR0162,PC-5168,Connect
{E8Q3-Q0XD83XD-9017QWJM},07/14/2010 14:00:30,RSC0089,PC-9929,Disconnect
{D5A1-D5GI32QT-4326YSBR},07/14/2010 14:03:28,HVF0067,PC-9939,Connect
{L6J8-B1TY96AF-6328SPDB},07/14/2010 14:11:30,XWD0923,PC-1637,Connect
{X5U7-G0NP24BL-3056VSGU},07/14/2010 14:12:33,DRR0162,PC-5168,Disconnect
{U8R3-J0CW09DE-6187TIUH},07/14/2010 14:14:46,XWD0923,PC-1637,Disconnect
{S6S3-S2GY75AX-4188WPUH},07/14/2010 14:15:11,MTB0620,PC-9348,Connect
{Q4L7-X5QS11XY-2466PZBN},07/14/2010 14:16:09,JNJ0556,PC-0576,Disconnect
{M3F6-B5GY97HM-9038VAEK},07/14/2010 14:16:21,MTB0620,PC-9348,Disconnect
{B3F3-B7YX25WX-7436YGUP},07/14/2010 14:20:22,LBH0942,PC-3640,Connect
{U7I1-T3IU16LK-0441OPKJ},07/14/2010 14:21:27,PSF0133,PC-4925,Connect
{L1Q1-K4XU63LI-1928ELWC},07/14/2010 14:25:46,PSF0133,PC-4925,Disconnect
{N1P3-E7SC66SK-8303YIFX},07/14/2010 14:32:39,RRP0568,PC-3735,Connect
{V9B7-W2AC44US-9695UDQW},07/14/2010 14:33:06,RRP0568,PC-3735,Disconnect
{V3F6-G8CI15ST-1004BBQN},07/14/2010 14:36:48,JNJ0556,PC-0576,Connect
{H8X8-X4HV94TR-8780WCTD},07/14/2010 14:40:06,LBH0942,PC-3640,Disconnect
{V4L5-D1PA84VP-0016XWZM},07/14/2010 14:43:08,JNJ0556,PC-0576,Disconnect
{O8R6-D2YB15JS-4668SVBC},07/14/2010 14:43:23,RRP0568,PC-3735,Connect
{Y7Q3-Z9SX55KK-1298UHGT},07/14/2010 14:44:23,JNJ0556,PC-0576,Connect
{W9V4-A7JF15KT-9178XLFY},07/14/2010 14:45:38,OCS0865,PC-8309,Connect
{F7G0-M5HQ35BF-8943XNLA},07/14/2010 14:46:57,HCM0267,PC-7651,Connect
{K0R5-T4UT66FU-9116VHCW},07/14/2010 14:47:41,HCM0267,PC-7651,Disconnect
{X1S3-P5IY11HD-9635LKMT},07/14/2010 14:59:26,BJP0134,PC-0898,Connect
{R6A0-Q7RW05RY-2431UYIP},07/14/2010 14:59:32,MTB0620,PC-9348,Connect
{E3Q3-Z4ZB33NE-4299IABN},07/14/2010 14:59:40,JMD0520,PC-1243,Connect
{E3Q1-U7CM25JQ-9102XEUP},07/14/2010 14:59:58,RRP0568,PC-3735,Disconnect
{W6V5-Y1VD77OD-3391ZCEE},07/14/2010 15:01:18,JMD0520,PC-1243,Disconnect
{Y3K6-C9VK24ZW-2945HDRW},07/14/2010 15:01:22,HCM0267,PC-7651,Connect
{X0H7-J4LF94GJ-2765AEUT},07/14/2010 15:01:52,PSF0133,PC-4925,Connect
{F8N5-I7KV59ZG-1005TLUX},07/14/2010 15:01:58,BJP0134,PC-0898,Disconnect
{T2X1-I9DF64HN-2982SKNC},07/14/2010 15:02:58,HCM0267,PC-7651,Disconnect
{Y7G1-E3YY02OW-9073YXDL},07/14/2010 15:03:20,HCM0267,PC-7651,Connect
{D1W9-M4KK00ZA-8969OGSW},07/14/2010 15:06:20,HCM0267,PC-7651,Disconnect
{I9G3-R3KY42YX-4980TMSK},07/14/2010 15:07:30,HCM0267,PC-7651,Connect
{W6K8-N8OC65GQ-7348QEZS},07/14/2010 15:07:32,HCM0267,PC-7651,Disconnect
{I1Q8-M6GS61VM-2364XCYB},07/14/2010 15:07:42,QJR0688,PC-4835,Connect
{K2W3-S1BM42DY-3431NVEI},07/14/2010 15:08:34,QJR0688,PC-4835,Disconnect
{Z0M7-S9HR15DM-2664NCZX},07/14/2010 15:09:59,AIP0982,PC-3733,Connect
{R5V3-V3EK61IA-7887MBLF},07/14/2010 15:10:16,HCM0267,PC-7651,Connect
{K0P9-N9AY83ZX-3418YMHY},07/14/2010 15:13:17,HCM0267,PC-7651,Disconnect
{D3E4-M9PC72QJ-4818ZWWR},07/14/2010 15:17:00,HCM0267,PC-7651,Connect
{G2N1-C5NT66OB-8171GSRM},07/14/2010 15:17:12,HCM0267,PC-7651,Disconnect
{B9Z0-P4ON04LJ-1473DZWI},07/14/2010 15:18:11,CFM0767,PC-4259,Connect
{S8W7-X9FN68NO-0969VPSS},07/14/2010 15:20:23,OCS0865,PC-8309,Disconnect
{G0Z6-J1MQ46YB-9272MINP},07/14/2010 15:21:01,HCM0267,PC-7651,Connect
{W5G6-F5FX67TY-0462VVEH},07/14/2010 15:23:26,HCM0267,PC-7651,Disconnect
{W3K9-S8LT31MA-9234GUAI},07/14/2010 15:24:44,HCM0267,PC-7651,Connect
{B7H1-R1JR81UY-4251XRPE},07/14/2010 15:26:16,HCM0267,PC-7651,Disconnect
{A8R8-Q0RF76LF-6282LUOR},07/14/2010 15:26:19,HCM0267,PC-7651,Connect
{E3D4-M3MI88LC-7302QFDJ},07/14/2010 15:27:58,HCM0267,PC-7651,Disconnect
{O9S5-P9SU42XK-1722JLRU},07/14/2010 15:31:08,OCS0865,PC-8309,Connect
{N6H4-Y9SU65RC-1310GANY},07/14/2010 15:32:21,BJP0134,PC-0898,Connect
{V3O8-M5IC77TF-2874RGUM},07/14/2010 15:34:02,THR0873,PC-4804,Connect
{S0X6-D9SQ70OP-6177VTCY},07/14/2010 15:35:06,NWT0098,PC-4667,Connect
{A4O7-W5GG53ML-7604NUBB},07/14/2010 15:41:52,THR0873,PC-4804,Disconnect
{R9M7-S5ZJ11HC-9815HCLE},07/14/2010 15:44:33,HVF0067,PC-9939,Disconnect
{N9C7-J6JM53DJ-7461YAMC},07/14/2010 15:46:49,QRM0739,PC-7343,Connect
{W2F2-M9GD05RD-8327QLHJ},07/14/2010 15:47:57,BJP0134,PC-0898,Disconnect
{R1X7-O7OF63ML-9543FAIP},07/14/2010 15:48:06,LBH0942,PC-3640,Connect
{R5Q8-R1TZ83RI-1382ARBB},07/14/2010 15:50:21,BJP0134,PC-0898,Connect
{H8T6-U8CD78FJ-0330ASXM},07/14/2010 15:50:32,ICH0294,PC-8526,Connect
{E8M2-M2XH35FO-0263MOBS},07/14/2010 15:52:23,JNJ0556,PC-0576,Disconnect
{C4I3-W0RT61XD-4315IRRG},07/14/2010 15:53:37,NWT0098,PC-4667,Disconnect
{U9D9-M3JE58OK-7703CJVN},07/14/2010 15:56:22,BJP0134,PC-0898,Disconnect
{M9M4-L6RK27BD-4183QYDA},07/14/2010 16:03:52,LBH0942,PC-3640,Disconnect
{C7Y3-R5JC88XB-9721NIDU},07/14/2010 16:03:55,MTB0620,PC-9348,Disconnect
{A8Z1-B4XP25LE-0900ZPUW},07/14/2010 16:04:40,CFM0767,PC-4259,Disconnect
{W9C6-F6BO77QU-7923BHHZ},07/14/2010 16:05:31,RSC0089,PC-9929,Connect
{Z7W4-F1HC09JR-5166LFAZ},07/14/2010 16:11:28,QRM0739,PC-7343,Disconnect
{A0C5-I1ZV81LM-1329JPKV},07/14/2010 16:17:50,HVF0067,PC-9939,Connect
{W3R8-N6DD63KA-7798FFTI},07/14/2010 16:21:39,THR0873,PC-4804,Connect
{E8N1-N5PI93FZ-3805LDER},07/14/2010 16:23:14,QRM0739,PC-7343,Connect
{W6Y6-E4LT28SO-0592VFPB},07/14/2010 16:23:46,PSF0133,PC-4925,Disconnect
{F9E1-Q7KB25AS-2792VWDS},07/14/2010 16:26:52,RSC0089,PC-9929,Disconnect
{U7Z6-S3TE56KL-5561OSDG},07/14/2010 16:27:17,FSC0601,PC-9066,Connect
{F5R2-X5TR55XX-7512ZVLZ},07/14/2010 16:28:30,FSC0601,PC-9066,Disconnect
{N0L6-Q6IJ04QM-9022CSMW},07/14/2010 16:31:37,BJP0134,PC-0898,Connect
{A6G9-G6SW46LJ-7288FAPI},07/14/2010 16:31:49,RSC0089,PC-9929,Connect
{U0C5-J9RJ92ST-7898XHLV},07/14/2010 16:32:36,THR0873,PC-4804,Disconnect
{B6W4-D8FI10AA-3239VDGF},07/14/2010 16:37:31,BJP0134,PC-0898,Disconnect
{Q7B4-N4ET58TQ-6348YPXJ},07/14/2010 16:39:03,HVF0067,PC-9939,Disconnect
{O2A1-O8KE59UB-8109CEIE},07/14/2010 16:43:48,OCS0865,PC-8309,Disconnect
{C2D4-Q7HM84BO-2297TQRI},07/14/2010 16:49:20,RSC0089,PC-9929,Disconnect
{I4D7-D0GY17RE-8656FVNX},07/14/2010 16:49:36,QRM0739,PC-7343,Disconnect
{J4A0-T9BE97RW-3875GHRZ},07/14/2010 16:50:05,AHM0410,PC-3686,Connect
{J8M6-A4AV69TR-7429MCFA},07/14/2010 16:50:17,ICH0294,PC-8526,Disconnect
{O0Q7-W3SH86NX-8790STUN},07/14/2010 16:52:30,AHM0410,PC-3686,Disconnect
{B7R0-K5HJ45IQ-0772PFHN},07/14/2010 16:56:33,BJP0134,PC-0898,Connect
{F6Z0-Q7MC41SW-1828RZEX},07/14/2010 17:01:50,BJP0134,PC-0898,Disconnect
{X7O4-G6DS43KF-1178TGZL},07/14/2010 17:04:20,BJP0134,PC-0898,Connect
{H6G6-N6GS85QZ-1412SUBE},07/14/2010 17:24:37,JNJ0556,PC-0576,Connect
{K6G1-W0KB12TE-0480YPGC},07/14/2010 17:29:04,JNJ0556,PC-0576,Disconnect
{C6U1-E2XU10NE-3734WDKE},07/14/2010 17:33:57,AIP0982,PC-3733,Disconnect
{D8H0-B2XF55VH-2183ANOU},07/14/2010 17:37:36,BJP0134,PC-0898,Disconnect
{P2K6-J4MT62PE-9244XLFO},07/14/2010 17:42:52,BJP0134,PC-0898,Connect
{U2E9-S7PO87OQ-6434CXXJ},07/14/2010 17:46:27,BJP0134,PC-0898,Disconnect
{K6O6-D2YY26ZF-9193VMIT},07/14/2010 20:55:59,EIS0041,PC-1526,Connect
{F3L5-B1LU97FB-1054GPFX},07/14/2010 20:57:34,EIS0041,PC-1526,Disconnect
{H0X1-K3LF87GX-7050NAGX},07/14/2010 22:07:48,EIS0041,PC-7357,Connect
{J4Y8-U3MC50ZS-6743FMST},07/14/2010 22:08:01,EIS0041,PC-7357,Disconnect
{F3M9-H3QD23XG-4706BXWW},07/15/2010 00:24:57,EIS0041,PC-0839,Connect
{N7I9-C0MI94YM-7830SGXQ},07/15/2010 00:27:26,EIS0041,PC-0839,Disconnect
{W4N0-T7GU11JE-0138JIDI},07/15/2010 02:38:45,EIS0041,PC-8908,Connect
{Q3W3-K5DZ18YL-6686KFQJ},07/15/2010 02:39:07,EIS0041,PC-8908,Disconnect
{A7F4-Z3VX76UZ-4335XPAZ},07/15/2010 03:09:46,EIS0041,PC-8192,Connect
{Y7Y1-I8YG75WT-3261NDNU},07/15/2010 03:09:48,EIS0041,PC-8192,Disconnect
{A0G1-U0EH71ZG-3452STRP},07/15/2010 05:12:07,MOS0047,PC-3311,Connect
{I7R9-G3EW03WW-5681YYFA},07/15/2010 05:13:43,MOS0047,PC-3311,Disconnect
{I4N3-X2CN06BT-9294GYXA},07/15/2010 07:02:49,MOS0047,PC-9353,Connect
{R9Z1-U4YS28BS-1624VCOQ},07/15/2010 07:03:24,MOS0047,PC-9353,Disconnect
{F6Z2-A5GB12ZH-0025HRLN},07/15/2010 07:04:33,GNS0178,PC-6846,Connect
{A0M1-V9PK37LP-0387WXJP},07/15/2010 07:29:49,LBH0942,PC-3640,Connect
{Y4H4-N6PW43RD-8564QWWR},07/15/2010 07:35:37,GNS0178,PC-6846,Disconnect
{A2A8-F0IK76OE-4581DFQV},07/15/2010 07:45:34,LBH0942,PC-3640,Disconnect
{P0Q5-M5QH34ZG-3247OJYM},07/15/2010 07:56:55,QRM0739,PC-7343,Connect
{O3W4-L1QA46GH-4849TOTZ},07/15/2010 08:06:51,IKR0401,PC-6741,Connect
{Q7A3-Z7CN99TZ-9023YPUC},07/15/2010 08:09:24,AHM0410,PC-3686,Connect
{U3Q6-L9AY69HH-3818ZMCT},07/15/2010 08:11:22,QRM0739,PC-7343,Disconnect
{Q9F8-G0TU76EN-2737DMSI},07/15/2010 08:16:35,IKR0401,PC-6741,Disconnect
{W8D8-D9HT51GM-5620PNAL},07/15/2010 08:20:38,QRM0739,PC-7343,Connect
{Z2J5-O4SX02JT-2074FKYM},07/15/2010 08:27:08,MTB0620,PC-9348,Connect
{C7T2-F0LK68CF-3683QHNK},07/15/2010 08:28:49,LBH0942,PC-3640,Connect
{E5G4-C7AA71FH-4461EYSZ},07/15/2010 08:33:02,HCM0267,PC-7651,Connect
{B9Y7-O2OD89DJ-5130PRDO},07/15/2010 08:38:47,RSC0089,PC-9929,Connect
{X6J6-M3RC47VT-9933NKLJ},07/15/2010 08:41:16,MBJ0312,PC-5250,Connect
{G7Z7-S7US41ET-3688KIRZ},07/15/2010 08:42:44,MBJ0312,PC-5250,Disconnect
{N2Q7-N5NP37TU-9069BMUH},07/15/2010 08:42:58,HCM0267,PC-7651,Disconnect
{I3S2-F4AJ62KR-7304RQFT},07/15/2010 08:43:22,MTB0620,PC-9348,Disconnect
{A3A1-H6WO97ST-3311SOUU},07/15/2010 08:48:45,THR0873,PC-4804,Connect
{U2Z5-Y2CK14HC-7230IRCN},07/15/2010 08:49:45,MBJ0312,PC-5250,Connect
{L6N0-K2BJ60SC-5621AQDY},07/15/2010 08:53:13,PNL0301,PC-5611,Connect
{V7T8-R7UZ42OR-7371XSFD},07/15/2010 08:54:03,RSC0089,PC-9929,Disconnect
{R3P9-A0CI67EB-2698GQQH},07/15/2010 08:54:33,PNL0301,PC-5611,Disconnect
{O2Z9-U7HS09CM-7565PWDO},07/15/2010 08:54:35,MOS0047,PC-5820,Connect
{O7M2-J5XG99BP-6471ZLOA},07/15/2010 08:55:00,PNL0301,PC-5611,Connect
{A7Y2-W5ZJ16HO-9152VVRD},07/15/2010 08:55:36,PNL0301,PC-5611,Disconnect
{G3E2-H2AW52TF-2130IKQC},07/15/2010 08:56:01,PNL0301,PC-5611,Connect
{G4Q6-Q3ZC51OQ-0795DQOO},07/15/2010 08:56:26,PNL0301,PC-5611,Disconnect
{D4I4-M9KG61XK-4228BTGC},07/15/2010 08:58:06,HCM0267,PC-7651,Connect
{Z4W7-O8JN75WB-1202FOGN},07/15/2010 08:58:08,THR0873,PC-4804,Disconnect
{F2A7-T6EJ47SA-9962PMGP},07/15/2010 08:58:22,LBH0942,PC-3640,Disconnect
{B1D8-F7DE01QB-3346MCGR},07/15/2010 08:58:59,HCM0267,PC-7651,Disconnect
{X6F3-Z9SQ35QF-8010XHHV},07/15/2010 09:01:47,LBH0942,PC-3640,Connect
{V7X0-F1BP72QS-3188YXXW},07/15/2010 09:02:01,AMR0318,PC-6239,Connect
{O5S2-E3QY67QE-2300XJKT},07/15/2010 09:03:27,XWD0923,PC-1637,Connect
