id,date,user,pc,activity
{G6P5-P1ED65VJ-2131MVNG},08/19/2010 09:40:42,MOS0047,PC-4124,Logoff
{I5U6-W7UE71ZJ-1171HVQV},08/19/2010 09:40:47,KPR0497,PC-4124,Logon
{R8G1-L2NW27XV-0627KNWI},08/19/2010 09:42:21,KPR0497,PC-4124,Logoff
{O5H8-G4MK13QJ-6783EVZZ},08/19/2010 10:16:40,UFK0208,PC-4124,Logon
{V8X3-U2WD82VN-7780MYGR},08/19/2010 10:38:03,PES0085,PC-3605,Logon
{G9J2-B7SD25NK-4882VGHZ},08/19/2010 10:42:37,AMR0318,PC-6239,Logon
{L2R6-R3PN19TY-1440CNGV},08/19/2010 10:48:20,UFK0208,PC-4124,Logoff
{Z0F2-M3ZO46LX-3929EQBE},08/19/2010 11:11:44,LBH0942,PC-3640,Logon
{C3Y3-C4SO31PL-6144WOMN},08/19/2010 11:15:16,TET0621,PC-4124,Logon
{S4H4-V6KT78GY-3174ZVTK},08/19/2010 11:16:35,TET0621,PC-4124,Logoff
{U8W0-F2MO53CP-3875KIXN},08/19/2010 11:28:08,YIC0195,PC-9353,Logon
{L4A0-J7FV35QP-6777DIML},08/19/2010 11:28:24,NCO0666,PC-6519,Logon
{H1Q3-W3FE07DZ-1749KUNW},08/19/2010 11:29:48,MTB0620,PC-9348,Logon
{L6Q1-T2CZ21TG-8953AKUC},08/19/2010 11:29:52,GNS0178,PC-6846,Logon
{H2X9-H5CN72LY-2498FRKK},08/19/2010 11:35:38,WBC0192,PC-6349,Logon
{C4T7-Q1IH33RY-2298IFRF},08/19/2010 11:36:28,LDG0459,PC-5621,Logon
{H7G8-E3KT55ZP-9908KNNJ},08/19/2010 11:39:45,OCS0865,PC-8309,Logon
{V4U4-M8FW32IJ-6249QIZB},08/19/2010 11:42:19,UFK0208,PC-3343,Logon
{K8Y0-A2WN69DM-4701AVXJ},08/19/2010 11:47:38,RTO0313,PC-3311,Logon
{O0Z5-U9YJ97HN-8372AUGG},08/19/2010 11:50:24,JCC0225,PC-1485,Logon
{C0K5-B5BB42GB-4364CPUY},08/19/2010 11:51:34,EIS0041,PC-8734,Logon
{M6H4-T3MH83PH-4030MSWG},08/19/2010 11:53:10,CQH0701,PC-8164,Logon
{H6N6-W1JY16ER-1014LYDQ},08/19/2010 11:54:32,CTR0341,PC-6184,Logon
{G9Y1-P6SW00BR-6862TTDQ},08/19/2010 12:01:13,AHM0410,PC-3686,Logon
{X9U8-B5NQ52MN-8360KEVD},08/19/2010 12:01:55,EIS0041,PC-8734,Logoff
{R5L0-O0ET17NQ-8070PXDB},08/19/2010 12:03:43,SMH0291,PC-3571,Logon
{R7M2-T1BM77BS-8679LALO},08/19/2010 12:08:14,KCS0173,PC-5117,Logon
{C4J2-U4ZX47ZP-8535IEYR},08/19/2010 12:09:25,JCC0225,PC-1485,Logoff
{C9P0-Y1GV07CJ-4049AVXV},08/19/2010 12:09:26,BBG0325,PC-6609,Logon
{M0Z3-M0YQ94EX-5708XUKY},08/19/2010 12:20:11,SSG0250,PC-6809,Logon
{X0O9-D1BU15OZ-8653VSQA},08/19/2010 12:20:25,BTW0005,PC-4124,Logon
{I7C1-H7NW46BE-0853DNHD},08/19/2010 12:21:49,BTW0005,PC-4124,Logoff
{K0W7-A0UU70TV-1589HTHM},08/19/2010 12:30:26,RAW0915,PC-2113,Logon
{G3O6-C5PY74ZB-1361HPTS},08/19/2010 12:35:10,BLB0114,PC-5391,Logon
{E5E0-P3EY10PE-2411IHTH},08/19/2010 12:35:47,MBJ0312,PC-5250,Logon
{C9N9-Y8UI39SR-8703KWLR},08/19/2010 12:45:05,KKS0119,PC-0322,Logon
{N6C4-A2RW02WX-1953NFCU},08/19/2010 12:46:47,WDD0366,PC-7751,Logon
{P4N3-C4AV87HC-2380KBTP},08/19/2010 12:48:06,TYB0779,PC-5258,Logon
{C8K7-M5MC04IJ-9063DMLY},08/19/2010 12:49:59,KES0729,PC-0795,Logon
{V6W7-I4NV26HG-1693YGUT},08/19/2010 12:56:04,TVS0050,PC-2174,Logon
{P0V4-I3SG28IV-4999QSGR},08/19/2010 12:56:19,RRP0568,PC-3735,Logon
{G6S8-O8DI00VI-0418PAQY},08/19/2010 12:59:24,WDD0366,PC-7751,Logoff
{H5O4-W3BM53KD-2327YEWT},08/19/2010 13:05:45,CFM0767,PC-4259,Logon
{S8P7-C1FC25KL-6486JCEF},08/19/2010 13:06:46,HVF0067,PC-9939,Logon
{I0D6-W8XQ08SV-7167TKGJ},08/19/2010 13:12:11,DMM0623,PC-5383,Logon
{M0Y4-C4UE82NV-6707KXVK},08/19/2010 13:17:12,ICH0294,PC-4124,Logon
{S5I8-R4OS78KV-7875WMKA},08/19/2010 13:18:52,ICH0294,PC-4124,Logoff
{Z2Z2-I4GF72EO-6848WMGM},08/19/2010 13:35:53,PAD0773,PC-3959,Logon
{G5J3-E8KT39ZP-2792SWPB},08/19/2010 13:39:32,RSC0089,PC-9929,Logon
{E9O4-O8BY38MJ-2083GDCV},08/19/2010 13:49:27,JMD0520,PC-1243,Logon
{E0W2-X8NX77YX-7551VAZS},08/19/2010 13:50:36,IAR0694,PC-4124,Logon
{W9Y3-U4AW93BD-7269UOTJ},08/19/2010 14:01:30,MDH0686,PC-9901,Logon
{S4E7-T4YO89TZ-8188VLNO},08/19/2010 14:08:04,CSH0626,PC-6016,Logon
{C7J6-Y7QV79MT-7896QZNU},08/19/2010 14:11:05,EHD0584,PC-8669,Logon
{L3T3-X1KX47UL-8515GQSE},08/19/2010 14:12:38,XWD0923,PC-1637,Logon
{T4V0-D3QG50EO-0394TOXY},08/19/2010 14:12:49,PIS0522,PC-5648,Logon
{H7O0-X5ZX59BR-7133KBFO},08/19/2010 14:28:57,IAR0694,PC-4124,Logoff
{A2Y6-S9TB54PX-9835HIRJ},08/19/2010 14:37:44,IUY0279,PC-9140,Logon
{D4R3-Y4UU55XI-3455OALA},08/19/2010 14:44:51,CAS0507,PC-8739,Logon
{F5X6-F3NY55KI-2211QPVW},08/19/2010 14:46:40,HCL0651,PC-8314,Logon
{E4W9-N2OQ88HF-8892WXVH},08/19/2010 15:13:12,BVC0790,PC-0008,Logon
{J6D5-X4ZF98WU-4598BNTN},08/19/2010 15:15:00,TVS0050,PC-2174,Logoff
{E8K9-J4LE64VT-0934AWUB},08/19/2010 15:17:00,KRL0062,PC-5595,Logoff
{X5H4-N0WE98ZJ-0221VNGB},08/19/2010 15:32:00,HCM0267,PC-7651,Logoff
{U4N4-X3ZC18CY-5685PTDH},08/19/2010 15:32:00,JCC0225,PC-6711,Logoff
{U6O2-Q6QQ75FR-3608VBKZ},08/19/2010 15:35:00,MOS0047,PC-5820,Logoff
{D1K2-U2ZC07BM-8191XZWF},08/19/2010 15:36:00,EIS0041,PC-9255,Logoff
{W2O9-C2UB04QF-2573UXQC},08/19/2010 15:37:00,FAW0032,PC-5866,Logoff
{F3R9-M4NU20NK-8313JVVG},08/19/2010 15:38:00,SJF0094,PC-3559,Logoff
{J2B9-K7AC85PE-5419ZFEP},08/19/2010 15:40:00,KNB0022,PC-9873,Logoff
{K9C7-C9BJ75GN-7865YMHC},08/19/2010 15:42:39,EZT0640,PC-4124,Logon
{V2W5-W6PV34ZE-5735NSVL},08/19/2010 15:44:22,EZT0640,PC-4124,Logoff
{F4S4-Y5VP31VY-9773OESY},08/19/2010 15:46:00,AKW0167,PC-7109,Logoff
{G6B6-R4PL76WO-5217YGPY},08/19/2010 15:46:00,KCS0173,PC-5117,Logoff
{Q7C7-B5CB51DI-0135KQPY},08/19/2010 15:47:00,BBG0325,PC-6609,Logoff
{Z5N6-Z0SD72GL-5842POYR},08/19/2010 15:47:00,BDV0168,PC-2464,Logoff
{S3N9-G9SK52CC-2974WFTG},08/19/2010 15:47:00,LHL0309,PC-5289,Logoff
{F7B7-H0IX82LL-0576UTIL},08/19/2010 15:47:00,RTO0313,PC-3311,Logoff
{L5P0-G6AD14BJ-7279XAHW},08/19/2010 15:47:00,SDO0170,PC-0183,Logoff
{W8Z1-A0PK93OJ-9269OZYD},08/19/2010 15:50:00,MBJ0312,PC-5250,Logoff
{F0E7-N9UH45WZ-6912RGUG},08/19/2010 15:52:00,PEV0323,PC-7236,Logoff
{Z5A2-B6CX75WU-0413GQJA},08/19/2010 15:54:00,ARL0034,PC-9080,Logoff
{P8W7-N9UW63FY-4537YSGV},08/19/2010 15:54:00,UFK0208,PC-3343,Logoff
{L4F9-J3YE25YB-2730HCCK},08/19/2010 15:55:00,AMR0318,PC-6239,Logoff
{B3B8-U7TC32PD-5388VHPE},08/19/2010 15:56:00,WBC0315,PC-0215,Logoff
{K3L7-M1QT17XL-9805IJYG},08/19/2010 15:57:00,ASS0206,PC-5276,Logoff
{K1P1-E6EE94WM-9951UZUR},08/19/2010 16:01:00,EBC0390,PC-8830,Logoff
{H4F0-U0IG12EO-6730ZKLA},08/19/2010 16:03:00,NCO0666,PC-6519,Logoff
{M0M5-M0HG24CR-4268HGTC},08/19/2010 16:04:00,GJT0386,PC-5368,Logoff
{J4V2-F3OY91VN-6733CVHU},08/19/2010 16:04:00,KNG0672,PC-4405,Logoff
{I6K2-H7XJ14OQ-5576JUZR},08/19/2010 16:05:00,CKD0680,PC-6282,Logoff
{R9M6-R9RD94ZV-0084ZGVD},08/19/2010 16:07:00,KBP0008,PC-3851,Logoff
{R4F4-A6IB52MJ-9644KVGT},08/19/2010 16:11:19,MMG0943,PC-4124,Logon
{T1T7-B5DU19LB-1394EJDE},08/19/2010 16:14:00,LBH0942,PC-3640,Logoff
{V4Z4-Y2SU15YS-9933ECXH},08/19/2010 16:14:27,MMG0943,PC-4124,Logoff
{M3B9-D9OP58RL-8306LIYY},08/19/2010 16:14:39,YIC0195,PC-4124,Logon
{S0K9-V3LB24TF-2708PROU},08/19/2010 16:15:00,AIH0675,PC-6009,Logoff
{M5K2-O5KV50WY-3574GGTR},08/19/2010 16:16:47,YIC0195,PC-4124,Logoff
{A6P7-X4XH55RG-1078ENDL},08/19/2010 16:17:03,FIR0920,PC-4124,Logon
{B7B4-H3ES65UG-3534SFXH},08/19/2010 16:18:00,MMG0943,PC-2370,Logoff
{N3H6-K2HR61BZ-2432BCOB},08/19/2010 16:19:03,FIR0920,PC-4124,Logoff
{V9S7-J6GI05AX-5103TBGD},08/19/2010 16:23:00,NMB0972,PC-8330,Logoff
{L4E0-J0JR31PN-0395SUIH},08/19/2010 16:24:00,FXF0957,PC-4176,Logoff
{A8J8-E8MD90VH-7723IINV},08/19/2010 16:24:00,WDD0366,PC-0155,Logoff
{I6W0-R3FA84QE-9536EEQU},08/19/2010 16:27:00,KSP0966,PC-6985,Logoff
{W3T9-Z4KK91NJ-0752WGUB},08/19/2010 16:28:00,DRR0162,PC-5168,Logoff
{C6L5-V7WQ18GL-4978ICVN},08/19/2010 16:29:00,WRM0963,PC-5082,Logoff
{W9R8-A4CK67HX-5795HZKD},08/19/2010 16:30:00,CSL0949,PC-6544,Logoff
{V1M7-M7PY42NH-9185BYIJ},08/19/2010 16:30:00,QSV0778,PC-5952,Logoff
{Q5F4-T3SO58OI-2346SAIH},08/19/2010 16:31:00,CFM0767,PC-4259,Logoff
{M9O8-W5KO79XT-1593SFFG},08/19/2010 16:31:00,LHN0151,PC-6305,Logoff
{N8O8-R0QR81UG-6853BMAM},08/19/2010 16:31:00,NMG0766,PC-6258,Logoff
{N8G8-E3WW19XS-9814ECPD},08/19/2010 16:38:00,BTW0005,PC-2915,Logoff
{T2V4-Q1KG42EK-8216BPUN},08/19/2010 16:40:00,PAD0773,PC-3959,Logoff
{C2V2-B1TN25VP-8852BYNU},08/19/2010 16:40:00,RSC0089,PC-9929,Logoff
{W2U4-H5RP83XS-1157EGTN},08/19/2010 16:41:00,JKJ0698,PC-1917,Logoff
{G1B5-M8ZN28GC-3225GBJL},08/19/2010 16:41:00,TYB0779,PC-5258,Logoff
{Y3O3-X4CL32RB-8085OWHV},08/19/2010 16:44:24,CAS0507,PC-4124,Logon
{D0V3-A9BD95RM-2418RJQO},08/19/2010 16:47:00,AAL0706,PC-5282,Logoff
{W2B0-Z5ZI43GF-0296RTVI},08/19/2010 16:47:16,CAS0507,PC-4124,Logoff
{E0S7-K4MH40BX-6128RANM},08/19/2010 16:50:00,RJB0088,PC-3424,Logoff
{M7M4-I5NR64YW-0463RVQS},08/19/2010 16:51:00,ZSK0258,PC-0461,Logoff
{G3J0-C5OT79LO-7707GIQA},08/19/2010 16:52:00,MIL0255,PC-1107,Logoff
{Q5K2-S6JY66DZ-9983UCOP},08/19/2010 16:53:00,MIM0712,PC-1526,Logoff
{O0X6-V9EJ67ZL-0461QJDJ},08/19/2010 16:53:00,PES0085,PC-3605,Logoff
{C1V6-A6EL78IP-6921YUDQ},08/19/2010 16:54:00,DMM0623,PC-5383,Logoff
{R8F7-D2NG27CV-4079TDAV},08/19/2010 16:54:00,NBH0256,PC-5852,Logoff
{X5F6-P4TH66BX-7920HXFW},08/19/2010 16:57:00,ABH0663,PC-4556,Logoff
{T4R4-B5EN71WI-2286OXSQ},08/19/2010 16:57:00,CQH0701,PC-8164,Logoff
{F5J6-D1TU48UX-6664EHVA},08/19/2010 16:59:00,CSH0626,PC-6016,Logoff
{Y2R8-L3QB65NB-6098FKVQ},08/19/2010 17:00:00,ONW0083,PC-1980,Logoff
{V5G8-W7SG28TP-3870MFOH},08/19/2010 17:01:00,OKB0439,PC-3465,Logoff
{U6T2-T0UW64WT-1845QRSY},08/19/2010 17:01:00,SSG0250,PC-6809,Logoff
{Y2X5-D7FG40DG-8650LZWB},08/19/2010 17:01:00,WVB0539,PC-7243,Logoff
{I8Z0-L3WQ33GA-2352FCBU},08/19/2010 17:02:00,ASS0517,PC-2271,Logoff
{F5G2-V9WS22RR-1145ZGYX},08/19/2010 17:03:00,NAH0503,PC-8267,Logoff
{E0L0-Y7MB13PP-0411OOEM},08/19/2010 17:04:00,JAD0609,PC-7879,Logoff
{Z1P7-U5ZJ52NV-7970QQVR},08/19/2010 17:04:00,MTB0620,PC-9348,Logoff
{J0A5-J8MJ38WM-1675COBP},08/19/2010 17:05:00,DGF0443,PC-1514,Logoff
{J0F7-L6CG22NP-1728FSLH},08/19/2010 17:05:00,PIS0522,PC-5648,Logoff
{E3W0-A6WW52YA-8814ZGEM},08/19/2010 17:06:00,JMD0520,PC-1243,Logoff
{I0J7-Y8LL89TW-3545EXZX},08/19/2010 17:06:00,MHG0244,PC-9988,Logoff
{G4G6-G2WJ69HP-6207DOPI},08/19/2010 17:06:00,QRM0739,PC-7343,Logoff
{M9E3-H7FL17UB-6474HXHX},08/19/2010 17:07:00,MIC0726,PC-9791,Logoff
{K5K4-M6OI68RG-1534CWCL},08/19/2010 17:10:00,DSB0731,PC-9254,Logoff
{O0G0-S5XO32TV-3682RPJF},08/19/2010 17:10:00,FSC0601,PC-9066,Logoff
{Y2M5-M5CW15TV-7624SMYB},08/19/2010 17:10:00,JPW0741,PC-5762,Logoff
{F7H5-B5IU73SQ-0866MMJT},08/19/2010 17:10:00,KES0729,PC-0795,Logoff
{M2E1-K4AK01OE-2805AMHN},08/19/2010 17:12:00,GCC0744,PC-3935,Logoff
{M7I0-F3RT91BB-3169ONTY},08/19/2010 17:12:00,MLD0755,PC-6233,Logoff
{K2A4-F6TM31LA-3341KRDB},08/19/2010 17:13:00,LLV0602,PC-5562,Logoff
{L5V9-E2MP46QY-6299IDHO},08/19/2010 17:13:00,MJM0510,PC-6612,Logoff
{X6A4-Y3GP05TZ-8433VNJV},08/19/2010 17:13:00,PGO0433,PC-7770,Logoff
{U3B9-N5PL98IH-5984LJQO},08/19/2010 17:14:00,TET0621,PC-5252,Logoff
{A7A9-K7AS32AE-2048DKWS},08/19/2010 17:15:00,CAS0507,PC-8739,Logoff
{C7Z6-R7AL47BV-4629YASI},08/19/2010 17:15:00,MKS0204,PC-5102,Logoff
{D3Y5-D2QD60BN-7692TKSW},08/19/2010 17:15:00,SCB0534,PC-5764,Logoff
{X7M8-U4HB38SL-6626WFWJ},08/19/2010 17:16:00,DVW0103,PC-7174,Logoff
{O1M6-M3JS09KA-3381FBGL},08/19/2010 17:16:00,LPC0492,PC-6156,Logoff
{J2O9-Y2DT16YD-3779IEBL},08/19/2010 17:16:00,LQC0479,PC-6380,Logoff
{T5Y6-K9OO45RB-5286NVDX},08/19/2010 17:17:00,DGN0480,PC-9489,Logoff
{A7M8-S4BU86JI-6872NJDJ},08/19/2010 17:19:00,CBG0490,PC-3005,Logoff
{T7D5-X0ML82EZ-0446YUUK},08/19/2010 17:19:00,NAB0801,PC-6288,Logoff
{D4Z8-H3TF94EW-0163LPNR},08/19/2010 17:21:00,IMB0481,PC-8761,Logoff
{R7M6-E4QO65CD-6134ZPJC},08/19/2010 17:21:00,KKS0119,PC-0322,Logoff
{B7U3-I1CG20AU-5418JKZN},08/19/2010 17:21:00,ONL0276,PC-2891,Logoff
{M0J1-Y2SG46CJ-6950VGBK},08/19/2010 17:22:00,BEC0505,PC-3375,Logoff
{M4X2-U8UX07VE-7785KLWJ},08/19/2010 17:23:00,CWR0502,PC-3737,Logoff
{O7B8-S0DL53VZ-0211WEVZ},08/19/2010 17:24:00,OCB0805,PC-1841,Logoff
{N8H0-K6IF82ZK-9510CVBI},08/19/2010 17:24:00,WBC0192,PC-6349,Logoff
{S5B1-W4XQ32HW-1988XHQZ},08/19/2010 17:26:00,ZJS0269,PC-7019,Logoff
{Y7T1-H8LN71TK-3656LLUP},08/19/2010 17:30:00,KPR0497,PC-2511,Logoff
{L9T0-M0MC80SQ-8472JSFP},08/19/2010 17:30:00,NWT0098,PC-4667,Logoff
{N4J1-U7MA86DM-1319ZXXP},08/19/2010 17:36:00,TCD0009,PC-6263,Logoff
{A9O1-J4FO01JB-2276DHEG},08/19/2010 17:45:00,OCS0865,PC-8309,Logoff
{E2H5-D7UQ24GY-3661OIHB},08/19/2010 17:45:00,THR0873,PC-4804,Logoff
{B0O0-T9JG13FD-6949JIZV},08/19/2010 17:46:00,GRM0868,PC-8443,Logoff
{H5Z9-B2VG69GR-7969AWYT},08/19/2010 17:48:00,RAM0447,PC-2697,Logoff
{G4M3-T6ZU14LK-7826TSHY},08/19/2010 17:50:00,AIP0982,PC-3733,Logoff
{F2H1-T1FR77ZF-7561GQQG},08/19/2010 17:53:00,HDD0789,PC-4518,Logoff
{L1F7-N2AN95LN-3929WKHA},08/19/2010 17:54:00,CCM0855,PC-5382,Logoff
{Y5R2-A2GN48LK-9990IGCD},08/19/2010 17:57:00,YCE0983,PC-3764,Logoff
{T6M7-X9BS89ZC-7439EZLO},08/19/2010 17:59:00,AHM0410,PC-3686,Logoff
{I4N2-C3WL24GU-6580BENB},08/19/2010 18:00:00,BJP0134,PC-0898,Logoff
{O3O6-D2JH98YO-1923SAYP},08/19/2010 18:00:00,BXJ0010,PC-2231,Logoff
{I1V9-I4AY73WR-5414SQPD},08/19/2010 18:00:00,PLH0862,PC-9669,Logoff
{C7E8-N1DO27AB-7800BCBR},08/19/2010 18:00:00,RRP0568,PC-3735,Logoff
{N7K6-T2PK98JN-6856UIBD},08/19/2010 18:01:00,CRP0456,PC-4328,Logoff
{X0T4-Y9HA25PN-9963WSFR},08/19/2010 18:01:00,IUB0565,PC-5775,Logoff
{I3R7-Z6LZ90VW-0568NLKC},08/19/2010 18:01:05,EIS0041,PC-7560,Logon
{W6G3-O5CK65FA-8156UDLR},08/19/2010 18:02:00,APG0307,PC-6381,Logoff
{Y1C7-J5SI11PP-3946PMLC},08/19/2010 18:02:00,NBC0412,PC-7207,Logoff
{Z5Z8-K6LK79DG-2502RVUL},08/19/2010 18:03:00,CCM0467,PC-9850,Logoff
{K8K9-E8XS48LU-9703DGJU},08/19/2010 18:04:00,HVF0067,PC-9939,Logoff
{O2M8-W7VT45WY-7966TKFU},08/19/2010 18:04:00,ZFM0468,PC-6478,Logoff
{V3F9-I3BJ21FQ-1480QSYH},08/19/2010 18:05:00,JNJ0556,PC-0576,Logoff
{F7T8-K1AF94PM-5983GYSZ},08/19/2010 18:05:00,SMH0291,PC-3571,Logoff
{C2Q0-N5PN15PF-1526IFMI},08/19/2010 18:06:00,CLS0296,PC-7973,Logoff
{W3F7-S4GL25CN-2282ZGHT},08/19/2010 18:07:00,LDG0459,PC-5621,Logoff
{Y7X6-V5IE85SV-8746NEDE},08/19/2010 18:07:16,JCC0225,PC-3297,Logon
{Y9Q3-J2XS86AB-3444GINU},08/19/2010 18:08:00,DOP0562,PC-2896,Logoff
{C8Z6-Y0OF28TP-8025VWTR},08/19/2010 18:08:00,HIW0536,PC-5425,Logoff
{B3O1-V5BO13JD-1622CDJM},08/19/2010 18:08:00,PSF0133,PC-4925,Logoff
{E9A9-Y5ZN17TN-9217CSOA},08/19/2010 18:10:00,BVC0790,PC-0008,Logoff
{F5K0-Q7SK37KK-9956TVRN},08/19/2010 18:10:00,THD0448,PC-9979,Logoff
{T7H9-C6SU01JR-9945WPAQ},08/19/2010 18:13:00,CTR0341,PC-6184,Logoff
{I2H4-Z0TX02KW-8055ZSMM},08/19/2010 18:14:00,ICH0294,PC-8526,Logoff
{K5W1-L3SP18ML-3841JGSG},08/19/2010 18:16:00,HCL0113,PC-6779,Logoff
{B6B7-G7RV54IQ-2385SZEK},08/19/2010 18:18:00,ARB0881,PC-0839,Logoff
{E9B6-O1KK29EP-1727IXCX},08/19/2010 18:18:00,SSR0278,PC-5083,Logoff
{I8U9-Q3RT43VP-9497BTLW},08/19/2010 18:18:13,EIS0041,PC-7560,Logoff
{W8Y3-M2LA94ID-4906DJQL},08/19/2010 18:19:00,LUR0896,PC-9067,Logoff
{R3Q8-U3QJ94VQ-8006LGLC},08/19/2010 18:19:00,SAT0194,PC-8148,Logoff
{D4G4-I7SU70BV-8704CBHB},08/19/2010 18:20:00,HAC0282,PC-2674,Logoff
{O8V4-T4SV83QV-4928OYDB},08/19/2010 18:20:00,WKD0013,PC-1837,Logoff
{T4D7-S9AS39BX-6095UQEO},08/19/2010 18:20:11,JCC0225,PC-3297,Logoff
{X7B7-A0PU27UF-8293SUXR},08/19/2010 18:21:00,DOL0332,PC-1109,Logoff
{W7W6-L6YM93ZP-8821KXNF},08/19/2010 18:21:00,GNS0178,PC-6846,Logoff
{M0E4-E7ZR45UP-1238XYLY},08/19/2010 18:21:00,NCH0179,PC-3695,Logoff
{G4J2-U7CA19TO-2607ETQP},08/19/2010 18:23:00,HCC0344,PC-2768,Logoff
{R6E8-Z7PU87ZG-3928ABXP},08/19/2010 18:24:00,YIC0195,PC-9353,Logoff
{E8Z0-F2BI14FZ-3059DAJS},08/19/2010 18:25:00,XHG0902,PC-2813,Logoff
{O4I4-M2LB22JV-6775LSEH},08/19/2010 18:26:00,CXC0336,PC-5502,Logoff
{J7M1-V1IH49IR-3906PRTU},08/19/2010 18:26:19,AOK0844,PC-4124,Logon
{Z8M6-B7VI12PM-9670TJZZ},08/19/2010 18:27:00,CSJ0340,PC-1518,Logoff
{V4F7-A4VW82VJ-0669USBO},08/19/2010 18:27:00,SHR0334,PC-2924,Logoff
{M7J6-M5CT27BR-2235LAWL},08/19/2010 18:28:00,BLB0114,PC-5391,Logoff
{R9R3-R9KX89PT-5710QSTY},08/19/2010 18:28:00,IUY0279,PC-9140,Logoff
{B6Q0-U6AE04BR-7716YPBN},08/19/2010 18:28:00,KJG0910,PC-7082,Logoff
{F9J8-Q0UE06RU-3671JAQV},08/19/2010 18:30:00,AKK0329,PC-2072,Logoff
{B4Z7-S0TS32EL-5865YYIK},08/19/2010 18:30:00,EHD0584,PC-8669,Logoff
{B6G4-I9GC12YP-4816OELF},08/19/2010 18:31:00,WJD0576,PC-1532,Logoff
{W3U9-B4AY05NQ-4832YPIA},08/19/2010 18:32:00,SOB0586,PC-6477,Logoff
{Y0S4-D5EL92RP-8893BTMM},08/19/2010 18:32:00,ZCF0590,PC-4486,Logoff
{P7A2-U5ZT15KX-4917FFEH},08/19/2010 18:35:00,WDV0573,PC-4983,Logoff
{K9C8-C3HP07UR-3574BSPC},08/19/2010 18:40:00,LDM0587,PC-5012,Logoff
{U9O0-O2DL51ST-3942WGCO},08/19/2010 18:44:00,MDH0580,PC-4579,Logoff
{D9K2-C3RC33HE-4338BIPW},08/19/2010 18:44:00,VMJ0147,PC-3873,Logoff
{S1P4-S1TJ88GQ-2740PXMP},08/19/2010 18:54:00,DIC0988,PC-5454,Logoff
{H2F8-J1BD16JK-4975NUJX},08/19/2010 18:59:00,QJR0688,PC-4835,Logoff
{T5C8-J2KZ24US-1979KCZQ},08/19/2010 19:00:00,MDH0686,PC-9901,Logoff
{C9M4-G8YO61WL-8562UYQH},08/19/2010 19:00:05,JCC0225,PC-7238,Logon
{E5Y0-L3SS12CX-0843HMEV},08/19/2010 19:01:00,RVC0232,PC-4469,Logoff
{H0P5-Q8DN04RO-8751ZECB},08/19/2010 19:04:00,IAR0694,PC-2804,Logoff
{F9E2-C7CB01RA-3285XFRM},08/19/2010 19:08:00,IKR0401,PC-6741,Logoff
{A1J9-Q1JG58KN-0264ZIOX},08/19/2010 19:11:00,CCH0685,PC-7039,Logoff
{G8Y4-V5AC08IA-0430IAZA},08/19/2010 19:11:00,OJK0233,PC-0603,Logoff
{R8N4-T8TE27UM-4169FVXP},08/19/2010 19:11:19,JCC0225,PC-7238,Logoff
{H3T8-V7RB45EH-7916OYEL},08/19/2010 19:15:00,CCC0393,PC-8610,Logoff
{L4L7-F3OC27DZ-8826VPSE},08/19/2010 19:23:57,AOK0844,PC-4124,Logoff
{P9V3-P6UH30VU-3940QVKS},08/19/2010 19:31:00,RAW0915,PC-2113,Logoff
{G2P8-I7BH95SG-7561SVHS},08/19/2010 19:33:00,ALC0788,PC-1887,Logoff
{Q8M7-T4BB46ZH-4971GCBT},08/19/2010 19:33:00,TSM0927,PC-7733,Logoff
{O6B5-A6LH37HM-0192JGLQ},08/19/2010 19:37:00,FIR0920,PC-5046,Logoff
{J4B8-E7BG15QO-2818SYXJ},08/19/2010 19:40:00,AOK0844,PC-4659,Logoff
{C9R0-G9TU28LA-0938VRCZ},08/19/2010 19:41:00,AJC0840,PC-9184,Logoff
{F7U0-W9OG53SB-8630XASW},08/19/2010 19:44:00,HKF0831,PC-6215,Logoff
{J1J1-H8UI96SP-8983XYEN},08/19/2010 19:45:00,XWD0923,PC-1637,Logoff
{O0S5-N9WN08CG-4192KGSU},08/19/2010 20:30:00,BBH0810,PC-3014,Logoff
{F6O7-M6EA90SM-4533WOLC},08/19/2010 20:35:00,SOF0808,PC-6266,Logoff
{D0Z3-A1GL68AC-9389VWEB},08/19/2010 20:38:00,NKH0807,PC-3000,Logoff
{D3O3-X6KV07DD-7307YIUQ},08/19/2010 20:44:00,BJH0811,PC-0969,Logoff
{W9S2-I4AB34HC-1555NJRR},08/19/2010 21:10:32,MOS0047,PC-6960,Logon
{Z2W6-B2YE58LO-2614ROKX},08/19/2010 21:11:50,MOS0047,PC-4895,Logon
{Q5B1-E2MD64HN-2835AHJA},08/19/2010 21:17:00,EZT0640,PC-1069,Logoff
{P8R4-P3XK40FH-3447BAES},08/19/2010 21:17:06,MOS0047,PC-4895,Logoff
{K5E2-L0TQ18WF-2551HFHS},08/19/2010 21:20:00,BAJ0654,PC-9268,Logoff
{U9C8-E0WB86TA-7933FLCR},08/19/2010 21:20:00,BCM0653,PC-5717,Logoff
{B3D5-D3MM34HG-9932CHWU},08/19/2010 21:20:00,TLH0648,PC-1005,Logoff
{J6L1-I7UT12OW-2979KLUA},08/19/2010 21:21:00,CQW0652,PC-3449,Logoff
{M9D5-M4NW13RD-7880QZMX},08/19/2010 21:21:56,JCC0225,PC-4469,Logon
